time	V(a0)	V(a1)	V(a2)	V(a3)	V(b0)	V(b1)	V(b2)	V(b3)	V(dz_f)	V(out0)	V(out1)	V(out2)	V(out3)	V(out4)	V(out5)	V(out6)	V(out7)	V(sel0)	V(sel1)	V(sel2)	V(sign_f)	V(vdd)	V(zero_f)
2.380156916221776e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	2.154189e+00	5.108621e-01	4.245728e-07	5.000000e+00	-3.340636e-04	1.916005e-01	1.915685e-01	1.915792e-01	1.915685e-01	2.948979e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.772317e-02	5.000000e+00	3.326602e-05
2.380186862931642e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	6.568534e-01	5.108229e-01	4.321208e-07	5.000000e+00	5.614524e-04	-1.675908e-01	-1.675226e-01	-1.675439e-01	-1.675226e-01	-2.432398e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.530922e-02	5.000000e+00	-9.214127e-05
2.380200000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	7.883472e-12	5.108674e-01	3.944287e-07	5.000000e+00	-9.710309e-04	1.584318e-01	1.583010e-01	1.583212e-01	1.583010e-01	2.165419e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.538449e-02	5.000000e+00	2.161660e-04
2.380201313706836e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.108196e-01	9.077945e-07	5.000000e+00	3.537259e-04	3.886851e-02	3.876046e-02	3.893086e-02	3.876062e-02	7.486235e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.752483e-03	5.000000e+00	-2.354677e-04
2.380203941120507e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.108213e-01	-6.718519e-07	5.000000e+00	2.503090e-04	-1.992135e-02	-1.966087e-02	-1.990422e-02	-1.966191e-02	-2.453211e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.572699e-03	5.000000e+00	1.389035e-04
2.380209195947850e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.108368e-01	1.687256e-06	5.000001e+00	-3.109305e-04	1.447230e-02	1.423872e-02	1.444574e-02	1.424053e-02	1.442362e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.257509e-03	5.000000e+00	-1.052998e-04
2.380214719572043e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.108171e-01	-8.327428e-07	5.000000e+00	3.126998e-04	-1.057648e-02	-1.039044e-02	-1.054718e-02	-1.039306e-02	-8.469939e-03	0.000000e+00	0.000000e+00	0.000000e+00	-1.030699e-03	5.000000e+00	8.028807e-05
2.380224915064032e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.108266e-01	1.631498e-06	5.000001e+00	-2.983191e-04	8.994489e-03	8.834408e-03	8.965041e-03	8.837491e-03	6.344107e-03	0.000000e+00	0.000000e+00	0.000000e+00	9.386936e-04	5.000000e+00	-6.851467e-05
2.380243579382790e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.108027e-01	-7.332641e-07	5.000000e+00	2.893340e-04	-8.179350e-03	-8.034896e-03	-8.150428e-03	-8.038202e-03	-5.370641e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.898523e-04	5.000000e+00	6.300861e-05
2.380273313341849e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.108002e-01	1.555321e-06	5.000001e+00	-2.815982e-04	7.753274e-03	7.617247e-03	7.724485e-03	7.620721e-03	4.852436e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.651291e-04	5.000000e+00	-5.935216e-05
2.380332781259965e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.107556e-01	-6.839749e-07	5.000000e+00	2.788886e-04	-7.507353e-03	-7.376539e-03	-7.478899e-03	-7.380066e-03	-4.591035e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.498182e-04	5.000000e+00	5.792566e-05
2.380441767957180e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.107105e-01	1.528386e-06	5.000001e+00	-2.760149e-04	7.417143e-03	7.288153e-03	7.388632e-03	7.291739e-03	4.471996e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.450256e-04	5.000000e+00	-5.680138e-05
2.380659741351612e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.105819e-01	-6.693247e-07	5.000000e+00	2.758827e-04	-7.333579e-03	-7.206440e-03	-7.305275e-03	-7.210027e-03	-4.396145e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.394105e-04	5.000000e+00	5.659137e-05
2.381095688140474e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.103628e-01	1.520959e-06	5.000001e+00	-2.745000e-04	7.330567e-03	7.203426e-03	7.302134e-03	7.207041e-03	4.375683e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.398326e-04	5.000000e+00	-5.613915e-05
2.381967581718199e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.098875e-01	-6.655858e-07	5.000000e+00	2.751221e-04	-7.290751e-03	-7.164528e-03	-7.262486e-03	-7.168129e-03	-4.348543e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.368415e-04	5.000000e+00	5.626121e-05
2.383711368873648e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.089772e-01	1.519083e-06	5.000001e+00	-2.741190e-04	7.309081e-03	7.182401e-03	7.280668e-03	7.186024e-03	4.351885e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.385428e-04	5.000000e+00	-5.597444e-05
2.387198943184548e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.071290e-01	-6.646464e-07	5.000000e+00	2.749314e-04	-7.280082e-03	-7.154088e-03	-7.251827e-03	-7.157693e-03	-4.336711e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.362014e-04	5.000000e+00	5.617888e-05
2.392198943184548e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.045334e-01	1.518551e-06	5.000001e+00	-2.740111e-04	7.303040e-03	7.176490e-03	7.274633e-03	7.180114e-03	4.345180e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.381802e-04	5.000000e+00	-5.592790e-05
2.397198943184548e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.019398e-01	-6.642090e-07	5.000000e+00	2.748427e-04	-7.275099e-03	-7.149212e-03	-7.246849e-03	-7.152819e-03	-4.331212e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.359023e-04	5.000000e+00	5.614062e-05
2.400000000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.005183e-01	1.517941e-06	5.000001e+00	-2.738875e-04	7.296119e-03	7.169717e-03	7.267718e-03	7.173344e-03	4.337513e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.377648e-04	5.000000e+00	-5.587468e-05
2.400010000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e-01	5.000000e-01	5.000000e-01	5.005071e-01	4.561914e-07	5.000000e+00	-5.181774e-06	3.015308e-04	2.948908e-04	3.012068e-04	2.947883e-04	3.239261e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.811408e-05	5.000000e+00	-2.208471e-06
2.400030000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	1.500000e+00	1.500000e+00	1.500000e+00	5.004965e-01	3.952000e-07	5.000000e+00	6.311209e-06	-2.765409e-04	-2.700987e-04	-2.761745e-04	-2.700013e-04	-2.817443e-04	0.000000e+00	0.000000e+00	0.000000e+00	-1.672697e-05	5.000000e+00	2.288551e-06
2.400065332352277e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	3.266618e+00	3.266618e+00	3.266618e+00	5.004777e-01	-9.295649e-05	1.445275e-01	-5.572685e-06	2.646541e-04	2.583341e-04	2.642680e-04	2.582398e-04	2.615438e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.615913e-05	5.000000e+00	4.979070e+00
2.400099523094418e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	4.976155e+00	4.976155e+00	4.976155e+00	5.004642e-01	2.761996e-04	-1.296694e-01	6.519835e-06	-2.511785e-04	-2.449952e-04	-2.507754e-04	-2.449044e-04	-2.404274e-04	0.000000e+00	0.000000e+00	0.000000e+00	-1.538623e-05	5.000000e+00	5.018738e+00
2.400100000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004523e-01	-1.167503e-03	-3.574646e-02	4.215269e-06	-6.599310e-05	-6.701041e-05	-6.847949e-05	-6.695517e-05	-1.249610e-04	0.000000e+00	0.000000e+00	0.000000e+00	-1.985739e-06	5.000000e+00	5.004227e+00
2.400100047690558e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.997615e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004495e-01	-1.318284e-03	-3.180669e-02	-4.823079e-06	-6.252962e-05	-6.064420e-05	-6.136898e-05	-6.032391e-05	-1.161531e-04	0.000000e+00	0.000000e+00	0.000000e+00	-2.226593e-06	5.000000e+00	5.003760e+00
2.400100143071674e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.992846e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004470e-01	-1.457440e-03	-2.489088e-02	-1.591462e-05	-5.457283e-05	-4.860280e-05	-4.844608e-05	-4.816926e-05	-9.971833e-05	0.000000e+00	0.000000e+00	0.000000e+00	-2.155337e-06	5.000000e+00	5.003016e+00
2.400100333833907e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.983308e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004492e-01	-1.308833e-03	-1.526006e-02	-1.012638e-05	-3.371195e-05	-2.960429e-05	-2.938360e-05	-2.981559e-05	-7.313253e-05	0.000000e+00	0.000000e+00	0.000000e+00	-1.312927e-06	5.000000e+00	5.001935e+00
2.400100715358373e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.964232e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004536e-01	-7.713265e-04	-5.392501e-03	7.222092e-06	-6.364053e-06	-1.037979e-05	-1.008784e-05	-1.065934e-05	-3.862885e-05	0.000000e+00	0.000000e+00	0.000000e+00	-5.599624e-07	5.000000e+00	5.000669e+00
2.400101478407304e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.926080e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004570e-01	-1.256553e-04	-1.678028e-04	6.675934e-07	3.157967e-07	-6.010287e-07	-1.823692e-07	-3.321547e-07	-8.948254e-06	0.000000e+00	0.000000e+00	0.000000e+00	-1.947488e-08	5.000000e+00	5.000036e+00
2.400103004505167e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.849775e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004591e-01	3.261712e-05	5.393116e-05	-1.068793e-06	-2.065072e-07	9.722177e-07	7.261866e-07	7.692323e-07	1.506519e-06	0.000000e+00	0.000000e+00	0.000000e+00	4.566995e-08	5.000000e+00	4.999980e+00
2.400106056700892e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.697165e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004579e-01	-1.603000e-05	-3.228385e-05	1.649835e-06	9.554766e-07	1.638712e-08	2.067177e-07	1.819043e-07	-4.987059e-08	0.000000e+00	0.000000e+00	0.000000e+00	6.473431e-08	5.000000e+00	5.000017e+00
2.400112161092343e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.391945e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004548e-01	1.203313e-05	2.638834e-05	-6.461123e-07	-3.786754e-08	7.837352e-07	6.168562e-07	6.359241e-07	7.524728e-07	0.000000e+00	0.000000e+00	0.000000e+00	4.151824e-08	5.000000e+00	4.999984e+00
2.400124369875244e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.781506e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004485e-01	-9.244876e-06	-2.278875e-05	1.427866e-06	8.606647e-07	9.467675e-08	2.508178e-07	2.340587e-07	1.571056e-07	0.000000e+00	0.000000e+00	0.000000e+00	6.534318e-08	5.000000e+00	5.000015e+00
2.400138367025213e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.081649e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004414e-01	8.631905e-06	2.152653e-05	-5.125185e-07	2.019806e-08	7.395865e-07	5.923212e-07	6.072805e-07	6.568152e-07	0.000000e+00	0.000000e+00	0.000000e+00	4.138565e-08	5.000000e+00	4.999985e+00
2.400166361325150e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.681934e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004247e-01	4.907073e+00	4.907125e+00	4.907079e+00	4.907075e+00	4.907078e+00	4.907074e+00	4.907078e+00	4.857452e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.973616e+00	5.000000e+00	2.631499e-02
2.400194739384305e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.630308e-01	5.000000e+00	5.000000e+00	5.000000e+00	5.004191e-01	5.070807e+00	5.070886e+00	5.070806e+00	5.070816e+00	5.070806e+00	5.070816e+00	5.070806e+00	5.111986e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.023689e+00	5.000000e+00	-2.521887e-02
2.400200000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.952838e-13	5.000000e+00	5.000000e+00	5.000000e+00	5.003982e-01	4.940546e+00	4.940444e+00	4.940546e+00	4.940504e+00	4.940545e+00	4.940504e+00	4.940546e+00	4.914982e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.980268e+00	5.000000e+00	2.406426e-02
2.400200526061569e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.003898e-01	4.978060e+00	4.978062e+00	4.978063e+00	4.978085e+00	4.978062e+00	4.978085e+00	4.978063e+00	4.959664e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.992493e+00	5.000000e+00	3.371101e-03
2.400201578184709e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004110e-01	5.006407e+00	5.006428e+00	5.006405e+00	5.006423e+00	5.006407e+00	5.006423e+00	5.006406e+00	5.003757e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.001916e+00	5.000000e+00	-1.913757e-03
2.400203682430987e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004163e-01	4.996428e+00	4.996410e+00	4.996430e+00	4.996412e+00	4.996428e+00	4.996412e+00	4.996428e+00	4.998937e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.998908e+00	5.000000e+00	1.527333e-03
2.400207890923543e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.003983e-01	5.002637e+00	5.002653e+00	5.002635e+00	5.002652e+00	5.002638e+00	5.002652e+00	5.002637e+00	5.000437e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000828e+00	5.000000e+00	-1.374279e-03
2.400213084770338e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.004103e-01	4.997943e+00	4.997929e+00	4.997944e+00	4.997929e+00	4.997942e+00	4.997929e+00	4.997943e+00	4.999885e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999335e+00	5.000000e+00	1.271565e-03
2.400223472463929e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.003914e-01	5.001808e+00	5.001821e+00	5.001806e+00	5.001821e+00	5.001808e+00	5.001821e+00	5.001808e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000595e+00	5.000000e+00	-1.222090e-03
2.400244247851111e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.003939e-01	4.998303e+00	4.998290e+00	4.998304e+00	4.998290e+00	4.998302e+00	4.998290e+00	4.998303e+00	5.000050e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999436e+00	5.000000e+00	1.201203e-03
2.400285798625474e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.003599e-01	5.001640e+00	5.001653e+00	5.001639e+00	5.001653e+00	5.001641e+00	5.001653e+00	5.001640e+00	4.999928e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000548e+00	5.000000e+00	-1.188411e-03
2.400368900174200e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.003302e-01	4.998384e+00	4.998371e+00	4.998385e+00	4.998371e+00	4.998384e+00	4.998371e+00	4.998384e+00	5.000083e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999459e+00	5.000000e+00	1.184637e-03
2.400535103271653e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.002328e-01	5.001601e+00	5.001613e+00	5.001600e+00	5.001613e+00	5.001601e+00	5.001614e+00	5.001601e+00	4.999912e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000537e+00	5.000000e+00	-1.180237e-03
2.400867509466560e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000759e-01	4.998404e+00	4.998391e+00	4.998405e+00	4.998391e+00	4.998403e+00	4.998391e+00	4.998404e+00	5.000091e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999464e+00	5.000000e+00	1.180557e-03
2.401532321856372e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.997249e-01	5.001591e+00	5.001604e+00	5.001590e+00	5.001604e+00	5.001592e+00	5.001604e+00	5.001591e+00	4.999908e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000534e+00	5.000000e+00	-1.178208e-03
2.402861946635996e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.990618e-01	4.998408e+00	4.998396e+00	4.998410e+00	4.998396e+00	4.998408e+00	4.998396e+00	4.998408e+00	5.000093e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999465e+00	5.000000e+00	1.179540e-03
2.405521196195245e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.977036e-01	5.001588e+00	5.001601e+00	5.001587e+00	5.001601e+00	5.001589e+00	5.001601e+00	5.001589e+00	4.999907e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000534e+00	5.000000e+00	-1.177702e-03
2.410521196195245e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.952063e-01	4.998410e+00	4.998397e+00	4.998411e+00	4.998397e+00	4.998409e+00	4.998397e+00	4.998410e+00	5.000093e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999466e+00	5.000000e+00	1.179281e-03
2.415521196195245e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.927102e-01	5.001605e+00	5.001617e+00	5.001604e+00	5.001617e+00	5.001605e+00	5.001617e+00	5.001605e+00	4.999906e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000538e+00	5.000000e+00	-1.187850e-03
2.420100000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.904709e-01	4.998411e+00	4.998398e+00	4.998412e+00	4.998398e+00	4.998410e+00	4.998398e+00	4.998411e+00	5.000094e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999466e+00	5.000000e+00	1.179092e-03
2.420110000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	4.500000e+00	4.904598e-01	4.999948e+00	4.999947e+00	4.999948e+00	4.999947e+00	4.999948e+00	4.999947e+00	4.999948e+00	4.999980e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999985e+00	5.000000e+00	1.125904e-05
2.420130000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	3.500000e+00	4.904498e-01	5.000050e+00	5.000050e+00	5.000050e+00	5.000050e+00	5.000050e+00	5.000050e+00	5.000050e+00	5.000018e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000014e+00	5.000000e+00	-1.069299e-05
2.420156916221846e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	2.154189e+00	4.904382e-01	4.999952e+00	4.999952e+00	4.999937e+00	1.920770e-01	1.920416e-01	1.920520e-01	1.920417e-01	2.954352e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.770881e-02	5.000000e+00	4.362463e-05
2.420186862931803e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	6.568534e-01	4.904184e-01	5.000046e+00	5.000046e+00	5.000089e+00	-1.679625e-01	-1.678864e-01	-1.679074e-01	-1.678864e-01	-2.436137e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.529680e-02	5.000000e+00	-1.020489e-04
2.420200000000000e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	7.883472e-12	4.904230e-01	4.999959e+00	4.999958e+00	4.999858e+00	1.588022e-01	1.586719e-01	1.586916e-01	1.586719e-01	2.169168e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.537129e-02	5.000000e+00	2.244889e-04
2.420201313706819e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.904131e-01	4.999992e+00	4.999992e+00	5.000082e+00	3.910299e-02	3.887347e-02	3.904447e-02	3.887363e-02	7.500581e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.750890e-03	5.000000e+00	-2.283780e-04
2.420203941120459e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.904110e-01	5.000005e+00	5.000005e+00	4.999977e+00	-2.012981e-02	-1.971528e-02	-1.995918e-02	-1.971633e-02	-2.457912e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.571511e-03	5.000000e+00	1.284621e-04
2.420209195947737e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.904136e-01	4.999996e+00	4.999996e+00	5.000007e+00	1.463325e-02	1.427646e-02	1.448391e-02	1.427828e-02	1.444994e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.256552e-03	5.000000e+00	-9.406693e-05
2.420214721712401e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.904065e-01	5.000003e+00	5.000003e+00	5.000005e+00	-1.068870e-02	-1.041781e-02	-1.057483e-02	-1.042044e-02	-8.486569e-03	0.000000e+00	0.000000e+00	0.000000e+00	-1.030018e-03	5.000000e+00	6.870292e-05
2.420225021698495e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.904052e-01	4.999997e+00	4.999997e+00	4.999991e+00	9.097891e-03	8.872143e-03	9.003238e-03	8.875234e-03	6.375669e-03	0.000000e+00	0.000000e+00	0.000000e+00	9.389903e-04	5.000000e+00	-5.698668e-05
2.420243927140733e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.903925e-01	5.000003e+00	5.000003e+00	5.000011e+00	-8.277528e-03	-8.078034e-03	-8.194153e-03	-8.081345e-03	-5.408779e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.906823e-04	5.000000e+00	5.154378e-05
2.420274215948723e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.903809e-01	4.999998e+00	4.999998e+00	4.999988e+00	7.851216e-03	7.666085e-03	7.774043e-03	7.669560e-03	4.896606e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.664079e-04	5.000000e+00	-4.795885e-05
2.420334793564705e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.903482e-01	5.000003e+00	5.000003e+00	5.000013e+00	-7.604045e-03	-7.427399e-03	-7.530534e-03	-7.430926e-03	-4.637366e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.512911e-04	5.000000e+00	4.656387e-05
2.420448647587148e-04	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.902955e-01	4.999998e+00	4.999998e+00	4.999987e+00	7.516907e-03	7.343416e-03	7.444767e-03	7.346999e-03	4.522931e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.467862e-04	5.000000e+00	-4.548443e-05
